Organism,NC_002696,NC_004463,NC_003047,NC_003062,NC_002678,NC_004310,NC_004917,NC_002163,NC_005090,NC_002929,NC_002928,NC_002927,NC_003295,NC_004757,NC_005085,NC_003112,NC_007086,NC_003919,NC_002488,NC_004347,NC_002516,NC_004578,NC_002947,NC_004603,NC_004459,NC_005061,NC_000907,NC_002663,NC_011833,NC_003143,NC_003198,NC_004741,NC_000913
NC_002696,0,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,nan,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,-0.126744850105,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,nan,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105
NC_004463,-0.126744850105,0,-0.126744850105,-0.126744850105,-0.126744850105,nan,nan,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,-0.126744850105,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,nan,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105
NC_003047,-0.126744850105,-0.126744850105,0,-0.126744850105,-0.126744850105,nan,nan,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,-0.126744850105,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,nan,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105
NC_003062,-0.126744850105,-0.126744850105,-0.126744850105,0,-0.126744850105,nan,nan,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,-0.126744850105,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,nan,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105
NC_002678,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,0,nan,nan,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,-0.126744850105,nan,nan,-0.126744850105,-0.126744850105,7.88986691903,-0.126744850105,-0.126744850105,-0.126744850105,nan,nan,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105
NC_004310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_005090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002929,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,nan,nan,nan,0,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,-0.126744850105,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,nan,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105
NC_002928,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,nan,nan,nan,-0.126744850105,0,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,-0.126744850105,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105,nan,nan,nan,nan,-0.126744850105,-0.126744850105,-0.126744850105,-0.126744850105
