Organism,NC_002696,NC_004463,NC_003047,NC_003062,NC_002678,NC_004310,NC_004917,NC_002163,NC_005090,NC_002929,NC_002928,NC_002927,NC_003295,NC_004757,NC_005085,NC_003112,NC_007086,NC_003919,NC_002488,NC_004347,NC_002516,NC_004578,NC_002947,NC_004603,NC_004459,NC_005061,NC_000907,NC_002663,NC_011833,NC_003143,NC_003198,NC_004741,NC_000913
NC_002696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004463,nan,0,nan,nan,nan,nan,nan,0.161830787041,nan,0.161830787041,0.161830787041,0.161830787041,-1.22529024474,nan,1.54895181882,nan,nan,nan,nan,nan,0.161830787041,0.161830787041,0.161830787041,nan,nan,nan,-1.22529024474,nan,nan,-1.22529024474,-1.22529024474,-1.22529024474,0.161830787041
NC_003047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_003062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002163,nan,0.161830787041,nan,nan,nan,nan,nan,0,nan,1.54895181882,1.54895181882,1.54895181882,0.161830787041,nan,2.93607285061,nan,nan,nan,nan,nan,1.54895181882,1.54895181882,1.54895181882,nan,nan,nan,0.161830787041,nan,nan,0.161830787041,0.161830787041,0.161830787041,-1.22529024474
NC_005090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002929,nan,0.161830787041,nan,nan,nan,nan,nan,1.54895181882,nan,0,-1.22529024474,-1.22529024474,0.161830787041,nan,0.161830787041,nan,nan,nan,nan,nan,-1.22529024474,-1.22529024474,-1.22529024474,nan,nan,nan,0.161830787041,nan,nan,0.161830787041,0.161830787041,0.161830787041,1.54895181882
NC_002928,nan,0.161830787041,nan,nan,nan,nan,nan,1.54895181882,nan,-1.22529024474,0,-1.22529024474,0.161830787041,nan,0.161830787041,nan,nan,nan,nan,nan,-1.22529024474,-1.22529024474,-1.22529024474,nan,nan,nan,0.161830787041,nan,nan,0.161830787041,0.161830787041,0.161830787041,1.54895181882
NC_002927,nan,0.161830787041,nan,nan,nan,nan,nan,1.54895181882,nan,-1.22529024474,-1.22529024474,0,0.161830787041,nan,0.161830787041,nan,nan,nan,nan,nan,-1.22529024474,-1.22529024474,-1.22529024474,nan,nan,nan,0.161830787041,nan,nan,0.161830787041,0.161830787041,0.161830787041,1.54895181882
