Organism,NC_002696,NC_004463,NC_003047,NC_003062,NC_002678,NC_004310,NC_004917,NC_002163,NC_005090,NC_002929,NC_002928,NC_002927,NC_003295,NC_004757,NC_005085,NC_003112,NC_007086,NC_003919,NC_002488,NC_004347,NC_002516,NC_004578,NC_002947,NC_004603,NC_004459,NC_005061,NC_000907,NC_002663,NC_011833,NC_003143,NC_003198,NC_004741,NC_000913
NC_002696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_003047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_003062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_005090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002929,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,-1.28014123987,-1.28014123987,-1.28014123987,0.068502541264,-1.28014123987,0.068502541264,nan,nan,nan,0.967598395354,0.967598395354,-1.28014123987,0.068502541264,0.967598395354,0.967598395354,nan,0.967598395354,0.967598395354,0.967598395354,1.4171463224,1.4171463224,1.4171463224,1.4171463224
NC_002928,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.28014123987,0,-1.28014123987,-1.28014123987,0.068502541264,-1.28014123987,0.068502541264,nan,nan,nan,0.967598395354,0.967598395354,-1.28014123987,0.068502541264,0.967598395354,0.967598395354,nan,0.967598395354,0.967598395354,0.967598395354,1.4171463224,1.4171463224,1.4171463224,1.4171463224
NC_002927,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.28014123987,-1.28014123987,0,-1.28014123987,0.068502541264,-1.28014123987,0.068502541264,nan,nan,nan,0.967598395354,0.967598395354,-1.28014123987,0.068502541264,0.967598395354,0.967598395354,nan,0.967598395354,0.967598395354,0.967598395354,1.4171463224,1.4171463224,1.4171463224,1.4171463224
NC_003295,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.28014123987,-1.28014123987,-1.28014123987,0,0.068502541264,-1.28014123987,0.068502541264,nan,nan,nan,0.967598395354,0.967598395354,-1.28014123987,0.068502541264,0.967598395354,0.967598395354,nan,0.967598395354,0.967598395354,0.967598395354,1.4171463224,1.4171463224,1.4171463224,1.4171463224
NC_004757,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.068502541264,0.068502541264,0.068502541264,0.068502541264,0,0.068502541264,-1.28014123987,nan,nan,nan,-0.381045385781,-0.381045385781,0.068502541264,0.518050468309,-0.381045385781,-0.381045385781,nan,-0.381045385781,-0.381045385781,-0.381045385781,0.068502541264,0.068502541264,0.068502541264,0.068502541264
NC_005085,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.28014123987,-1.28014123987,-1.28014123987,-1.28014123987,0.068502541264,0,0.068502541264,nan,nan,nan,0.967598395354,0.967598395354,-1.28014123987,0.068502541264,0.967598395354,0.967598395354,nan,0.967598395354,0.967598395354,0.967598395354,1.4171463224,1.4171463224,1.4171463224,1.4171463224
NC_003112,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.068502541264,0.068502541264,0.068502541264,0.068502541264,-1.28014123987,0.068502541264,0,nan,nan,nan,-0.381045385781,-0.381045385781,0.068502541264,0.518050468309,-0.381045385781,-0.381045385781,nan,-0.381045385781,-0.381045385781,-0.381045385781,0.068502541264,0.068502541264,0.068502541264,0.068502541264
NC_007086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_003919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_004347,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.967598395354,0.967598395354,0.967598395354,0.967598395354,-0.381045385781,0.967598395354,-0.381045385781,nan,nan,nan,0,-1.28014123987,0.967598395354,0.518050468309,-1.28014123987,-1.28014123987,nan,-1.28014123987,-1.28014123987,-1.28014123987,-0.830593312826,-0.830593312826,-0.830593312826,-0.830593312826
NC_002516,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.967598395354,0.967598395354,0.967598395354,0.967598395354,-0.381045385781,0.967598395354,-0.381045385781,nan,nan,nan,-1.28014123987,0,0.967598395354,0.518050468309,-1.28014123987,-1.28014123987,nan,-1.28014123987,-1.28014123987,-1.28014123987,-0.830593312826,-0.830593312826,-0.830593312826,-0.830593312826
NC_004578,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.28014123987,-1.28014123987,-1.28014123987,-1.28014123987,0.068502541264,-1.28014123987,0.068502541264,nan,nan,nan,0.967598395354,0.967598395354,0,0.068502541264,0.967598395354,0.967598395354,nan,0.967598395354,0.967598395354,0.967598395354,1.4171463224,1.4171463224,1.4171463224,1.4171463224
NC_002947,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.068502541264,0.068502541264,0.068502541264,0.068502541264,0.518050468309,0.068502541264,0.518050468309,nan,nan,nan,0.518050468309,0.518050468309,0.068502541264,0,0.518050468309,0.518050468309,nan,0.518050468309,0.518050468309,0.518050468309,0.967598395354,0.967598395354,0.967598395354,0.967598395354
NC_004603,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.967598395354,0.967598395354,0.967598395354,0.967598395354,-0.381045385781,0.967598395354,-0.381045385781,nan,nan,nan,-1.28014123987,-1.28014123987,0.967598395354,0.518050468309,0,-1.28014123987,nan,-1.28014123987,-1.28014123987,-1.28014123987,-0.830593312826,-0.830593312826,-0.830593312826,-0.830593312826
NC_004459,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.967598395354,0.967598395354,0.967598395354,0.967598395354,-0.381045385781,0.967598395354,-0.381045385781,nan,nan,nan,-1.28014123987,-1.28014123987,0.967598395354,0.518050468309,-1.28014123987,0,nan,-1.28014123987,-1.28014123987,-1.28014123987,-0.830593312826,-0.830593312826,-0.830593312826,-0.830593312826
