Organism,NC_002696,NC_004463,NC_003047,NC_003062,NC_002678,NC_004310,NC_004917,NC_002163,NC_005090,NC_002929,NC_002928,NC_002927,NC_003295,NC_004757,NC_005085,NC_003112,NC_007086,NC_003919,NC_002488,NC_004347,NC_002516,NC_004578,NC_002947,NC_004603,NC_004459,NC_005061,NC_000907,NC_002663,NC_011833,NC_003143,NC_003198,NC_004741,NC_000913
NC_002696,0,-1.13386746498,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,1.5500972939,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,nan,0.208114914458,0.208114914458,0.208114914458,0.208114914458
NC_004463,-1.13386746498,0,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,1.5500972939,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,nan,0.208114914458,0.208114914458,0.208114914458,0.208114914458
NC_003047,0.208114914458,0.208114914458,0,0.208114914458,-1.13386746498,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,1.5500972939,1.5500972939,1.5500972939,1.5500972939,1.5500972939,1.5500972939,0.208114914458,0.208114914458,0.208114914458,0.208114914458,1.5500972939,0.208114914458,0.208114914458,0.208114914458,1.5500972939,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,nan,1.5500972939,1.5500972939,1.5500972939,1.5500972939
NC_003062,-1.13386746498,-1.13386746498,0.208114914458,0,0.208114914458,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,1.5500972939,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,nan,0.208114914458,0.208114914458,0.208114914458,0.208114914458
NC_002678,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,1.5500972939,1.5500972939,1.5500972939,1.5500972939,1.5500972939,1.5500972939,0.208114914458,0.208114914458,0.208114914458,0.208114914458,1.5500972939,0.208114914458,0.208114914458,0.208114914458,1.5500972939,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,nan,1.5500972939,1.5500972939,1.5500972939,1.5500972939
NC_004310,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,-1.13386746498,0,0.208114914458,0.208114914458,0.208114914458,1.5500972939,1.5500972939,1.5500972939,1.5500972939,1.5500972939,1.5500972939,0.208114914458,0.208114914458,0.208114914458,0.208114914458,1.5500972939,0.208114914458,0.208114914458,0.208114914458,1.5500972939,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,nan,1.5500972939,1.5500972939,1.5500972939,1.5500972939
NC_004917,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,0,-1.13386746498,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,1.5500972939,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,nan,0.208114914458,0.208114914458,0.208114914458,0.208114914458
NC_002163,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,-1.13386746498,0,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,1.5500972939,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,nan,0.208114914458,0.208114914458,0.208114914458,0.208114914458
NC_005090,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,-1.13386746498,-1.13386746498,0,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,1.5500972939,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,nan,0.208114914458,0.208114914458,0.208114914458,0.208114914458
NC_002929,0.208114914458,0.208114914458,1.5500972939,0.208114914458,1.5500972939,1.5500972939,0.208114914458,0.208114914458,0.208114914458,0,-1.13386746498,-1.13386746498,-1.13386746498,-1.13386746498,-1.13386746498,2.89207967333,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,1.5500972939,0.208114914458,nan,-1.13386746498,-1.13386746498,-1.13386746498,-1.13386746498
NC_002928,0.208114914458,0.208114914458,1.5500972939,0.208114914458,1.5500972939,1.5500972939,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0,-1.13386746498,-1.13386746498,-1.13386746498,-1.13386746498,2.89207967333,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,1.5500972939,0.208114914458,nan,-1.13386746498,-1.13386746498,-1.13386746498,-1.13386746498
NC_002927,0.208114914458,0.208114914458,1.5500972939,0.208114914458,1.5500972939,1.5500972939,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,-1.13386746498,0,-1.13386746498,-1.13386746498,-1.13386746498,2.89207967333,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,1.5500972939,0.208114914458,nan,-1.13386746498,-1.13386746498,-1.13386746498,-1.13386746498
NC_003295,0.208114914458,0.208114914458,1.5500972939,0.208114914458,1.5500972939,1.5500972939,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,0,-1.13386746498,-1.13386746498,2.89207967333,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,1.5500972939,0.208114914458,nan,-1.13386746498,-1.13386746498,-1.13386746498,-1.13386746498
NC_004757,0.208114914458,0.208114914458,1.5500972939,0.208114914458,1.5500972939,1.5500972939,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,-1.13386746498,0,-1.13386746498,2.89207967333,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,1.5500972939,0.208114914458,nan,-1.13386746498,-1.13386746498,-1.13386746498,-1.13386746498
NC_005085,0.208114914458,0.208114914458,1.5500972939,0.208114914458,1.5500972939,1.5500972939,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,-1.13386746498,-1.13386746498,0,2.89207967333,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,1.5500972939,0.208114914458,nan,-1.13386746498,-1.13386746498,-1.13386746498,-1.13386746498
NC_003112,1.5500972939,1.5500972939,0.208114914458,1.5500972939,0.208114914458,0.208114914458,1.5500972939,1.5500972939,1.5500972939,2.89207967333,2.89207967333,2.89207967333,2.89207967333,2.89207967333,2.89207967333,0,1.5500972939,1.5500972939,1.5500972939,2.89207967333,1.5500972939,1.5500972939,1.5500972939,2.89207967333,1.5500972939,1.5500972939,0.208114914458,1.5500972939,nan,2.89207967333,2.89207967333,2.89207967333,2.89207967333
NC_007086,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,0.208114914458,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,0.208114914458,1.5500972939,0,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,-1.13386746498,0.208114914458,-1.13386746498,nan,0.208114914458,0.208114914458,0.208114914458,0.208114914458
